gas_price;gas_type;place_id
21.99;regular;10297
16.59;diesel;10297
21.99;regular;10788
23.49;premium;10788
21.93;regular;10685
23.95;premium;10685
22.39;diesel;10685
21.99;regular;10474
23.5;premium;10474
22.99;diesel;10474
21.79;regular;10720
23.09;premium;10720
22.42;regular;10290
24.19;premium;10290
23.39;diesel;10290
21.69;diesel;2795
21.39;regular;2795
23.99;premium;2795
20.95;regular;10678
22.8;premium;10678
22.32;diesel;10678
22.99;regular;10544
24.19;premium;10544
23.69;diesel;10544
21.49;regular;10303
23.12;premium;10303
22.4;diesel;10303
21.2;regular;10549
23.2;premium;10549
22;diesel;10549
21.99;regular;10512
23.76;premium;10512
22.99;diesel;10512
21.67;regular;10540
23.35;diesel;10540
21.69;regular;10743
23.74;premium;10743
22.69;diesel;10743
20.55;regular;10375
22.39;premium;10375
22.35;diesel;10375
20.7;regular;10360
22.49;premium;10360
22.38;diesel;10360
20.7;regular;10652
22.5;premium;10652
22.39;diesel;10652
20.99;regular;2916
21.99;diesel;2916
23.99;premium;2916
20.69;regular;10687
22.39;premium;10687
21.89;diesel;10687
20.84;regular;10350
22.98;premium;10350
22.34;diesel;10350
24.29;premium;10655
23.29;diesel;10655
22.29;regular;10655
22;regular;10388
23.55;premium;10388
23.6;diesel;10388
22;regular;10714
23.55;premium;10714
23.6;diesel;10714
23.28;regular;10354
24.87;premium;10354
24.87;diesel;10354
20.59;regular;10341
22.18;premium;10341
22.19;diesel;10341
21.69;regular;10434
23.19;premium;10434
22.99;diesel;10434
17.03;regular;10491
21.89;diesel;10491
19.98;premium;10491
17.03;regular;10339
21.89;diesel;10339
19.98;premium;10339
21.99;regular;2791
24.99;premium;2791
22.69;diesel;2791
22.25;regular;10408
23.95;premium;10408
22.95;diesel;10408
17.03;regular;10364
21.89;diesel;10364
19.98;premium;10364
17.03;regular;10585
19.98;premium;10585
17.03;regular;10373
21.89;diesel;10373
19.98;premium;10373
21.4;regular;10308
23.5;premium;10308
22.5;diesel;10308
24.59;premium;10435
21.69;regular;10435
23.59;diesel;10435
24.45;premium;10623
23.54;diesel;10623
22.59;regular;10623
22.99;diesel;10265
23.39;premium;10265
21.65;regular;10265
20.49;regular;10642
22.89;premium;10642
22.09;diesel;10642
20.59;regular;10519
22.89;premium;10519
22.19;diesel;10519
20.09;regular;3127
21.99;diesel;3127
23.99;premium;3127
21.49;regular;10660
22.99;premium;10660
21.25;diesel;10660
21.49;regular;10619
22.39;diesel;10619
22.99;premium;10619
20.85;regular;10328
22.39;premium;10328
22.85;diesel;10328
21.49;regular;10374
22.39;diesel;10374
22.99;premium;10374
21.89;regular;10525
22.39;diesel;10525
23.09;premium;10525
21.49;regular;10744
23.09;premium;10744
21.3;regular;10380
22.83;premium;10380
22.75;diesel;10380
22.1;regular;10477
23.8;premium;10477
22.9;diesel;10477
21.49;regular;10369
22.29;diesel;10369
23.19;premium;10369
21.49;regular;10663
22.29;diesel;10663
22.99;premium;10663
21.69;regular;3145
21.69;diesel;3145
23.99;premium;3145
20.49;regular;10698
22.35;premium;10698
21.99;diesel;10698
20.7;regular;10459
22.8;premium;10459
21.99;regular;10608
24.39;premium;10608
22.79;diesel;10608
22.3;regular;10500
23.55;premium;10500
22.12;regular;10656
24.75;premium;10656
22.79;regular;10554
25.19;premium;10554
21.49;regular;10417
23.09;premium;10417
21.09;regular;10646
22.99;premium;10646
21.15;diesel;10646
21.49;regular;10658
23.09;premium;10658
21.13;diesel;10658
21.59;regular;10564
23.69;premium;10564
22.5;diesel;10564
21.99;diesel;2831
20.39;regular;2831
23.99;premium;2831
21.49;regular;10703
22.99;premium;10703
22.19;diesel;10703
21.25;regular;10648
23.07;premium;10648
22.25;diesel;10648
21.99;regular;10504
24.49;premium;10504
22.89;diesel;10504
21.09;regular;10596
22.69;premium;10596
22.19;diesel;10596
21.49;regular;10466
22.99;premium;10466
21.19;regular;10507
23.1;premium;10507
22.49;diesel;10507
22.29;regular;10547
23.64;premium;10547
23.84;diesel;10547
21.69;regular;10762
22.39;diesel;10762
23.19;premium;10762
20.99;regular;10353
22.69;diesel;10353
22.59;premium;10353
21.99;regular;10496
23.91;premium;10496
22.96;diesel;10496
19.99;regular;2987
22.99;diesel;2987
21.99;premium;2987
20.59;regular;10309
22.49;diesel;10309
22.67;premium;10309
21.1;regular;10706
23.36;premium;10706
23.25;diesel;10706
21.99;regular;10732
24.19;premium;10732
22.69;diesel;10732
20.99;regular;10617
22.29;premium;10617
21.89;diesel;10617
21.41;regular;10263
23.41;premium;10263
23.23;diesel;10263
20.99;regular;10639
22.79;premium;10639
22.49;diesel;10639
21.14;regular;10345
23.15;premium;10345
23.2;diesel;10345
21.74;regular;10592
23.94;premium;10592
20.99;regular;10683
22.89;premium;10683
22.19;diesel;10683
21.29;regular;10725
23.14;premium;10725
22.34;diesel;10725
22.49;regular;2759
24.99;premium;2759
22.99;diesel;2759
20.99;regular;10293
22.79;premium;10293
22.19;diesel;10293
20.85;regular;10748
23.4;premium;10748
22;diesel;10748
20.29;regular;10527
22.09;premium;10527
22.79;diesel;10527
20.19;regular;10402
22.25;premium;10402
23.9;premium;10324
21.8;regular;10324
22.95;diesel;10324
20.99;regular;10702
22.89;premium;10702
22.19;diesel;10702
17.99;regular;10307
18.35;premium;10307
18.22;diesel;10307
20.59;regular;10520
22.39;premium;10520
21.79;diesel;10520
21.99;regular;10325
24.5;premium;10325
22.99;diesel;10325
20.59;regular;10651
22.29;premium;10651
22.59;diesel;10651
19.99;regular;2774
21.49;diesel;2774
23.29;premium;2774
20.6;regular;10317
22.3;premium;10317
21.9;diesel;10317
22.89;regular;10412
23.79;premium;10412
23.99;diesel;10412
22.56;regular;10342
23.91;premium;10342
23.97;diesel;10342
22.99;regular;10425
23.79;premium;10425
23.99;diesel;10425
23.09;regular;10728
23.99;premium;10728
24.09;diesel;10728
22.39;regular;10333
23.69;premium;10333
23.59;diesel;10333
20.99;regular;10411
22.99;premium;10411
23.29;diesel;10411
22.49;regular;10487
23.79;premium;10487
23.99;diesel;10487
21.74;regular;10640
23.47;premium;10640
21.09;regular;10774
23.17;premium;10774
23.67;diesel;10774
19.49;regular;2752
22.59;premium;2752
22.99;diesel;2752
23.5;diesel;10403
17.99;regular;10403
19.99;premium;10403
23.5;diesel;10450
17.5;regular;10450
19.99;premium;10450
18.59;regular;10335
19.99;premium;10335
23.5;diesel;10763
18.49;regular;10763
19.99;premium;10763
21.59;regular;10513
23.99;premium;10513
20.99;regular;10537
23.99;premium;10537
23.21;regular;10482
25.19;premium;10482
22.89;diesel;10482
24.39;premium;10717
22.79;diesel;10717
21.99;regular;10717
22.79;diesel;10409
24.19;premium;10409
22.19;regular;10409
24.29;premium;10546
22.49;diesel;10546
21.59;regular;10546
20.59;regular;2780
21.99;diesel;2780
23.99;premium;2780
22.09;regular;10695
24.09;premium;10695
23.09;diesel;10695
22.79;diesel;10316
22.19;regular;10316
24.39;premium;10316
21.25;regular;10330
23.4;premium;10330
21.49;regular;10641
23.19;premium;10641
21.29;regular;10603
22.89;premium;10603
22.79;diesel;10603
21.29;regular;10740
22.89;premium;10740
22.79;diesel;10740
20.96;regular;10625
22.9;premium;10625
22.81;diesel;10625
21;regular;10514
22.5;premium;10514
22.3;diesel;10514
20.64;regular;10569
22.84;premium;10569
17.34;diesel;10569
19.39;regular;10523
21.99;premium;10523
20.79;diesel;10523
19.55;regular;2932
22.99;diesel;2932
22.99;premium;2932
17.69;regular;10747
19.99;premium;10747
21.99;diesel;10747
20.99;regular;10437
22.99;premium;10437
22.99;diesel;10271
23.39;premium;10271
21.65;regular;10271
20.29;regular;10627
22.49;premium;10627
23.29;diesel;10627
22.29;regular;10399
23.39;diesel;10399
23.79;premium;10399
20.89;diesel;10361
20.49;regular;10361
22.79;premium;10361
17.5;regular;10438
20.99;premium;10438
21.89;regular;10509
24.29;premium;10509
21.99;regular;10582
22.94;premium;10582
23.45;diesel;10582
22.2;regular;10731
23.32;premium;10731
23.72;diesel;10731
21.99;regular;2896
24.19;premium;2896
21.99;diesel;2896
21.9;regular;10481
23.95;premium;10481
22.65;diesel;10481
21.9;regular;10321
23.95;premium;10321
21.9;regular;10439
23.95;premium;10439
22.65;diesel;10439
22.29;regular;10281
23.39;premium;10281
23.14;diesel;10281
22.29;regular;10729
23.39;premium;10729
23.14;diesel;10729
22.29;regular;10781
23.39;premium;10781
23.14;diesel;10781
21.69;regular;10424
24.59;premium;10424
21.28;regular;10378
24.58;premium;10378
21.9;regular;10455
23.95;premium;10455
22.65;diesel;10455
22.19;regular;10320
24.19;premium;10320
23.59;diesel;10320
20.69;regular;2776
21.99;diesel;2776
23.99;premium;2776
24.95;diesel;10332
23.1;regular;10332
24.36;premium;10262
22.58;regular;10262
23.97;diesel;10262
22.25;premium;10502
20.4;regular;10502
21.5;diesel;10502
22.19;regular;10279
22.99;diesel;10279
22.5;regular;10753
23.15;diesel;10753
23.9;premium;10753
23.9;premium;10395
22.5;regular;10395
23.15;diesel;10395
23.21;regular;10506
25.19;premium;10506
22.89;diesel;10506
19.99;regular;10460
21.69;premium;10460
21.49;diesel;10460
20.39;regular;10764
22.49;premium;10764
22;diesel;10764
21.59;regular;10446
22.99;premium;10446
20.83;regular;2910
22.51;premium;2910
22.53;diesel;2910
21.9;regular;10624
23;premium;10624
22.9;diesel;10624
21.45;regular;11898
23.22;premium;11898
22.4;regular;11897
24.15;premium;11897
21.44;regular;11896
22.98;diesel;11896
23.38;premium;11896
22.64;regular;3104
23.69;premium;3104
21.19;regular;2985
22.79;premium;2985
22.89;diesel;2985
21.59;regular;2784
22.49;premium;2784
22.99;diesel;2784
22.99;regular;2952
23.99;premium;2952
21.29;regular;2843
23.89;premium;2843
23.15;regular;10056
24.3;premium;10056
23.2;diesel;10056
22.69;diesel;10015
20.99;regular;10015
22.94;premium;10015
22.69;diesel;10237
20.69;regular;10237
22.94;premium;10237
21.78;regular;10149
23.67;premium;10149
20.13;diesel;10149
22;regular;10243
22.25;premium;10243
19.92;diesel;10243
21.92;regular;10017
23.35;premium;10017
22.8;diesel;10017
21.34;regular;3132
23.29;premium;3132
22.11;diesel;3132
22.5;regular;9965
25.61;diesel;9965
18.57;regular;10097
21.98;diesel;10097
21.55;regular;10025
23.09;premium;10025
22.99;diesel;10025
20.69;regular;10137
23.89;premium;10137
21.1;regular;10071
22.1;premium;10071
22.91;diesel;10071
22.1;regular;10040
24;premium;10040
23;diesel;10040
20.89;regular;10206
22.99;premium;10206
22.45;diesel;10206
21.49;regular;10223
22.65;diesel;10223
21.14;regular;9955
22.69;premium;9955
22.89;diesel;9955
20.6;regular;10099
22.25;premium;10099
21.79;regular;2900
23.79;premium;2900
21.29;regular;10148
22.54;premium;10148
22.54;diesel;10148
22.8;premium;10124
22.26;diesel;10124
20.47;regular;10124
15.87;regular;10002
17.6;premium;10002
16.79;diesel;10002
21.35;regular;10036
22.99;premium;10036
22.95;diesel;10036
21.35;regular;10138
22.99;premium;10138
22.95;diesel;10138
21.45;regular;10134
23.15;premium;10134
23.2;diesel;10134
21.2;regular;10044
23.28;premium;10044
22.39;diesel;10044
20.45;regular;10159
22.65;premium;10159
19.69;regular;9946
21.69;regular;10168
22.69;premium;10168
22.99;diesel;10168
23.49;diesel;2954
22.49;regular;2954
24.49;premium;2954
22.39;regular;10080
23.79;premium;10080
23.89;diesel;10080
20.59;regular;10188
22.29;premium;10188
22.19;diesel;10188
21.69;regular;10248
22.69;premium;10248
22.99;diesel;10248
21.69;regular;10260
22.69;premium;10260
22.99;diesel;10260
23.21;regular;10126
25.19;premium;10126
22.89;diesel;10126
24.59;premium;9996
21.99;regular;9996
22.19;diesel;9996
23.21;regular;10135
25.19;premium;10135
22.89;diesel;10135
22.93;diesel;10085
23.21;regular;10085
25.19;premium;10085
20.85;regular;10079
22.65;premium;10079
21.85;diesel;10079
23.21;regular;9974
25.19;premium;9974
22.89;diesel;9974
22.17;regular;2945
24.17;premium;2945
23.21;regular;9981
25.19;premium;9981
22.89;diesel;9981
24.19;premium;10032
22.19;regular;10032
23.21;regular;9977
25.19;premium;9977
20.49;regular;9960
22.69;premium;9960
21.95;diesel;9960
20.95;regular;10113
22.35;diesel;10113
22.45;premium;10113
23.21;regular;9943
25.19;premium;9943
23.21;regular;10227
25.19;premium;10227
20.85;regular;9929
22.65;premium;9929
21.85;diesel;9929
20.69;regular;10202
23.19;premium;10202
21.49;regular;10016
23.59;premium;10016
20.81;regular;2855
22.97;premium;2855
21.75;diesel;2855
21.19;regular;10251
24.19;premium;10251
21.99;regular;10235
25.19;premium;10235
23.21;regular;9995
25.19;premium;9995
25.19;premium;10226
22.39;regular;10226
22.89;diesel;10226
23.21;regular;10211
25.19;premium;10211
23.21;regular;10057
25.19;premium;10057
23.24;regular;10102
25.24;premium;10102
23.21;regular;10155
25.19;premium;10155
22.19;regular;10029
24.89;premium;10029
22.89;diesel;10029
22.79;regular;10191
25.19;premium;10191
23;premium;2775
22;regular;2775
22;diesel;2775
23.21;regular;10007
25.19;premium;10007
20.55;regular;10152
17.8;premium;10152
18.3;diesel;10152
20.76;regular;9964
22.21;premium;9964
22.45;diesel;9964
21.29;regular;10014
23.55;premium;10014
22.19;diesel;10014
20.39;regular;10034
22.49;premium;10034
20.99;regular;10200
22.69;premium;10200
22.49;diesel;10200
22.99;premium;9983
22.94;diesel;9983
21.34;regular;9983
22.68;premium;10144
20.48;regular;10144
21.49;regular;10179
23.49;premium;10179
22.74;diesel;10179
19.95;regular;10258
22.53;premium;10258
22.12;diesel;10258
20.89;regular;2960
22.39;premium;2960
23.05;diesel;2960
22.52;premium;10111
20.2;regular;10111
22.17;diesel;10111
21.79;regular;10019
23.75;premium;10019
22.79;diesel;10019
20.53;regular;10253
22.73;premium;10253
22.28;diesel;10253
22.52;regular;10116
23.62;premium;10116
23.89;diesel;10116
17.03;regular;9994
21.89;diesel;9994
19.98;premium;9994
22.68;premium;10186
20.48;regular;10186
22.23;diesel;10186
22.19;regular;9925
24.19;premium;9925
23.19;diesel;9925
22.05;regular;10066
22.8;diesel;10066
20.25;regular;10255
22.2;premium;10255
22.68;premium;10011
20.48;regular;10011
20.55;regular;2949
22.7;premium;2949
21.3;regular;10039
22.55;diesel;10039
20.95;regular;10095
22.71;premium;10095
22.47;diesel;10095
20.99;regular;10074
22.99;premium;10074
22.49;diesel;10074
21.52;regular;10122
22.99;premium;10122
22.45;diesel;10122
15.85;regular;10003
20.39;regular;10214
22.49;premium;10214
21.99;diesel;10214
21.3;regular;10252
22.83;diesel;10252
22.79;premium;10252
19.98;regular;10082
21.99;diesel;10082
22.7;regular;9953
22.29;premium;9953
22.1;diesel;9953
21.6;regular;9934
23;diesel;9934
22.89;regular;3119
23.89;premium;3119
23.89;diesel;3119
22.9;regular;9967
24.47;premium;9967
23.85;diesel;9967
20.59;regular;9959
21.95;diesel;9959
22.39;premium;9959
21.5;regular;10128
22;diesel;10128
22.49;diesel;10037
20.99;regular;10037
23.49;premium;10037
20.05;regular;10042
22.35;premium;10042
22.07;diesel;10042
21.8;diesel;10216
20.1;regular;10216
21.9;premium;10216
20.09;regular;10053
22.36;premium;10053
21.88;diesel;10053
20.09;regular;10112
22.36;premium;10112
21.88;diesel;10112
21.5;regular;10154
23.8;premium;10154
22.9;diesel;10154
21.55;regular;10123
24.35;premium;10123
22.69;diesel;10123
24.17;premium;2772
22.17;regular;2772
22.89;diesel;2772
21.89;regular;10000
22.89;diesel;10000
24.39;premium;10000
21.19;regular;10146
24.19;premium;10146
22.69;diesel;9952
20.99;regular;9952
24.19;premium;9952
21.2;regular;9941
23.6;premium;9941
23.45;diesel;9941
18.65;regular;10026
19.39;diesel;10026
22.49;regular;10219
23.95;premium;10219
15.85;regular;9984
23.99;premium;10233
21.99;regular;10233
15.59;regular;10184
20.99;regular;10098
23.49;premium;10098
22.99;diesel;10098
22.84;regular;2908
23.84;premium;2908
20.45;regular;10166
22.6;premium;10166
22.97;diesel;10166
22.3;regular;10230
24.32;premium;10230
23.18;diesel;10230
21.99;regular;10020
23.69;premium;10020
20.99;regular;10172
22.78;premium;10172
22.99;diesel;10172
22.99;regular;9987
23.99;premium;9987
22.99;regular;10010
23.99;premium;10010
23.97;diesel;10010
22.47;regular;10190
23.77;premium;10190
23.87;diesel;10190
20.99;regular;10147
22.85;premium;10147
22.69;diesel;10147
20.99;regular;10008
22.49;premium;10008
20.99;regular;9947
22.99;premium;9947
22.99;diesel;9947
22.3;regular;9966
24.32;premium;9966
23.18;diesel;9966
22.89;regular;10153
23.79;premium;10153
23.89;diesel;10153
22.89;regular;10033
23.79;premium;10033
23.99;diesel;10033
20.29;regular;10208
21.65;premium;10208
23.37;diesel;10041
22;regular;10041
23.77;premium;10041
25.89;diesel;9935
22.46;regular;9935
21.55;regular;10185
23.1;diesel;10185
20.97;regular;10078
23.47;premium;10078
21.37;diesel;10078
22.5;regular;10161
22.2;diesel;10161
21.89;regular;10077
24.39;premium;10077
21.37;regular;2437
22.37;diesel;2437
20.8;regular;10061
22.65;premium;10061
21.8;diesel;10061
19.6;regular;9951
17;diesel;9951
20.97;regular;10254
23.47;premium;10254
21.37;diesel;10254
22.59;diesel;10083
21.09;regular;10083
22.89;premium;10083
24.19;premium;10087
23.19;diesel;10087
22.19;regular;10087
20.99;regular;9989
22.79;premium;9989
21.69;diesel;9989
21.69;regular;10238
22.69;diesel;10238
16.78;premium;10238
22.65;regular;10049
23.99;diesel;10049
21.49;regular;10063
23.79;premium;10063
22.59;diesel;10063
17.03;regular;10035
19.98;premium;10035
21.59;regular;2428
23.79;premium;2428
19.79;regular;10027
20.26;diesel;10027
21.15;regular;10244
23.75;premium;10244
22.98;diesel;10244
17.03;regular;10176
21.89;diesel;10176
19.98;premium;10176
23.2;diesel;10024
21.79;regular;10024
22.99;premium;10024
16.57;regular;10217
19.19;premium;10217
20.99;regular;10028
22.34;premium;10028
22.59;diesel;10028
20.99;regular;10060
22.99;premium;10060
20.99;regular;10195
22.99;premium;10195
21.99;diesel;10195
20.25;regular;10106
22.37;premium;10106
22.29;diesel;10106
19.79;regular;10194
21.89;premium;10194
20.26;diesel;10194
18.75;regular;2355
18.85;premium;2355
19.2;diesel;2355
21.09;regular;9970
22.64;premium;9970
22.74;diesel;9970
20.99;regular;10215
22.99;premium;10215
22.74;diesel;10215
20.99;regular;10105
23.05;premium;10105
22.69;diesel;10105
21.93;regular;10121
23.7;premium;10121
23.6;diesel;10121
22.51;regular;10225
23.99;premium;10225
23.1;diesel;10225
20.19;regular;10030
21.99;premium;10030
21.79;diesel;10030
20.99;regular;10100
23.29;premium;10100
22.29;diesel;10100
21.99;premium;10067
19.99;regular;10067
21.75;diesel;10067
21.15;regular;9956
23.15;premium;9956
22.15;diesel;9956
20.79;regular;10031
22.65;premium;10031
22.29;diesel;10031
22.69;regular;2334
24.09;premium;2334
22.89;diesel;2334
21.49;regular;10229
23.49;premium;10229
22.74;diesel;10229
22.95;premium;10046
20.99;regular;10046
22.19;diesel;10046
23.39;diesel;10089
21.69;regular;10089
23.89;premium;10089
21.43;regular;10045
23.22;premium;10045
22.8;diesel;10045
21.69;regular;10205
23.89;premium;10205
20.3;regular;9950
22.92;premium;9950
20.14;regular;10158
21.89;premium;10158
20.59;regular;10120
22.89;premium;10120
21.39;regular;10103
23.19;premium;10103
23.15;diesel;10103
22.12;premium;9954
20.28;regular;9954
21.52;diesel;9954
20.09;regular;2505
21.89;diesel;2505
22.79;premium;2505
20.15;regular;10173
21.95;premium;10173
22.27;diesel;9933
21.15;regular;9933
22.99;premium;9933
20.89;regular;9924
22.49;premium;9924
21.89;diesel;9924
20.15;regular;10093
